file_name,ids,labels,xmin,ymin,xmax,ymax,captions
img_02_424799200_00250.jpg,oil_spot,262,1456,827,1708,954,The defect oil_spot is located at the right bottom of the image.
img_01_425005700_00565.jpg,silk_spot,263,890,50,1341,781,The defect silk_spot is located at the center of the image.
img_01_425006400_00001.jpg,crescent_gap,260,562,704,824,1000,The defect crescent_gap is located at the bottom of the image.
img_08_425504800_00052.jpg,crescent_gap,260,435,1,889,366,The defect crescent_gap is located at the left top of the image.
img_02_436153600_00692.jpg,silk_spot,263,505,96,1236,955,The defect silk_spot is located at the left of the image.
img_02_425621800_00916.jpg,water_spot,261,633,7,831,271,The defect water_spot is located at the top of the image.
img_01_425006800_00261.jpg,water_spot,261,1177,11,1564,371,The defect water_spot is located at the right top of the image.
img_02_436153300_00001.jpg,welding_line,259,23,847,2048,916,The defect welding_line is located at the bottom of the image.
img_02_436153300_00001.jpg,crescent_gap,260,2,755,49,1000,The defect crescent_gap is located at the left bottom of the image.
img_02_436153300_00001.jpg,oil_spot,262,165,805,229,863,The defect oil_spot is located at the left bottom of the image.
img_03_SIS001533_00310.jpg,silk_spot,263,1,421,236,716,The defect silk_spot is located at the left of the image.
img_01_425243300_00234.jpg,silk_spot,263,1285,60,1810,934,The defect silk_spot is located at the right of the image.
img_06_4405133600_00921.jpg,crease,266,317,770,1987,934,The defect crease is located at the bottom of the image.
img_06_4406743300_00093.jpg,silk_spot,263,26,129,369,693,The defect silk_spot is located at the left top of the image.
img_08_425508100_01294.jpg,inclusion,264,427,619,464,668,The defect inclusion is located at the left of the image.
img_08_425006600_00930.jpg,welding_line,259,5,175,1230,268,The defect welding_line is located at the left top of the image.
img_08_425006600_00930.jpg,crescent_gap,260,1161,3,1472,558,The defect crescent_gap is located at the top of the image.
img_03_425506300_00018.jpg,punching_hole,258,94,688,207,753,The defect punching_hole is located at the left bottom of the image.
img_03_425506300_00018.jpg,welding_line,259,10,514,2048,588,The defect welding_line is located at the center of the image.
img_07_4406743300_00037.jpg,silk_spot,263,557,16,1689,900,The defect silk_spot is located at the right of the image.
img_02_3402618000_00010.jpg,waist_folding,267,99,186,971,937,The defect waist_folding defect is located at the left of the image.
img_05_425503400_00053.jpg,crescent_gap,260,862,609,1108,1000,The defect crescent_gap is located at the bottom of the image.
img_03_425501800_01214.jpg,inclusion,264,1562,1,1630,73,The defect inclusion is located at the right top of the image.
img_03_425501800_01214.jpg,inclusion,264,1449,125,1517,206,The defect inclusion is located at the top of the image.
img_03_425505400_00075.jpg,water_spot,261,538,388,820,734,The defect water_spot is located at the center of the image.
img_08_4406743300_00399.jpg,silk_spot,263,638,237,895,1000,The defect silk_spot is located at the center of the image.
img_01_425008500_00476.jpg,water_spot,261,1249,498,1577,789,The defect water_spot is located at the right bottom of the image.
img_01_425005700_00298.jpg,silk_spot,263,874,71,1389,891,The defect silk_spot is located at the center of the image.
img_07_4406743300_00042.jpg,silk_spot,263,406,68,1080,762,The defect silk_spot is located at the left of the image.
img_07_4406743300_00042.jpg,silk_spot,263,1110,41,1997,922,The defect silk_spot is located at the right of the image.
img_08_425508100_00977.jpg,inclusion,264,428,339,458,375,The defect inclusion is located at the left of the image.
img_04_436068100_00077.jpg,silk_spot,263,41,93,287,819,The defect silk_spot is located at the left of the image.
img_01_425243600_00848.jpg,water_spot,261,918,3,1371,463,The defect water_spot is located at the top of the image.
img_01_425243600_00848.jpg,silk_spot,263,1370,90,1954,962,The defect silk_spot is located at the right of the image.
img_07_4406645900_00815.jpg,silk_spot,263,1712,35,1907,301,The defect silk_spot is located at the right top of the image.
img_02_4403466500_00023.jpg,oil_spot,262,461,9,822,1000,The defect oil_spot is located at the left of the image.
img_02_SIS001491_00261.jpg,silk_spot,263,1517,112,2036,917,The defect silk_spot is located at the right of the image.
img_02_424799200_00150.jpg,silk_spot,263,1072,381,1141,470,The defect silk_spot is located at the center of the image.
img_02_424799200_00150.jpg,water_spot,261,36,823,128,995,The defect water_spot is located at the left bottom of the image.
img_01_425005700_00314.jpg,silk_spot,263,753,48,1425,875,The defect silk_spot is located at the center of the image.
img_03_3403404800_00998.jpg,punching_hole,258,62,1,159,50,The defect punching_hole is located at the left top of the image.
img_07_4406645900_00152.jpg,silk_spot,263,1728,642,1917,945,The defect silk_spot is located at the right bottom of the image.
img_06_425508300_00929.jpg,inclusion,264,1653,157,1720,204,The defect inclusion is located at the right top of the image.
img_06_425508300_00929.jpg,inclusion,264,1536,218,1588,357,The defect inclusion is located at the right top of the image.
img_06_425508300_00929.jpg,inclusion,264,1481,473,1538,762,The defect inclusion is located at the right bottom of the image.
img_02_3436813700_00298.jpg,water_spot,261,349,4,784,975,The defect water_spot is located at the left of the image.
img_01_425502100_00017.jpg,welding_line,259,959,512,2040,573,The defect welding_line is located at the right of the image.
img_01_425502100_00017.jpg,crescent_gap,260,626,274,976,911,The defect crescent_gap is located at the bottom of the image.
img_02_SIS001561_01227.jpg,silk_spot,263,410,152,678,637,The defect silk_spot is located at the left top of the image.
img_03_SIS001540_00810.jpg,water_spot,261,248,32,534,1000,The defect water_spot is located at the left of the image.
img_06_425237000_00661.jpg,inclusion,264,836,19,1005,976,The defect inclusion is located at the center of the image.
img_07_4406645900_00661.jpg,silk_spot,263,1803,70,1913,441,The defect silk_spot is located at the right top of the image.
img_03_436152900_00543.jpg,silk_spot,263,415,480,658,835,The defect silk_spot is located at the left bottom of the image.
img_03_436152900_00543.jpg,silk_spot,263,1025,470,1362,824,The defect silk_spot is located at the bottom of the image.
img_03_436152900_00543.jpg,silk_spot,263,879,32,1062,173,The defect silk_spot is located at the top of the image.
img_03_436152900_00543.jpg,silk_spot,263,12,29,262,266,The defect silk_spot is located at the left top of the image.
img_03_436152900_00543.jpg,oil_spot,262,1859,521,2048,708,The defect oil_spot is located at the right of the image.
img_03_436152900_00543.jpg,oil_spot,262,1523,811,1687,986,The defect oil_spot is located at the right bottom of the image.
img_01_4406743300_00192.jpg,silk_spot,263,1049,78,1452,1000,The defect silk_spot is located at the center of the image.
img_06_3403403800_00911.jpg,welding_line,259,5,889,2048,963,The defect welding_line is located at the bottom of the image.
img_02_4402818600_00001.jpg,welding_line,259,7,727,2048,809,The defect welding_line is located at the bottom of the image.
img_02_4402818600_00001.jpg,punching_hole,258,1980,928,2048,975,The defect punching_hole is located at the right bottom of the image.
img_02_4402818600_00001.jpg,oil_spot,262,737,209,896,287,The defect oil_spot is located at the top of the image.
img_02_4402818600_00001.jpg,oil_spot,262,8,68,218,117,The defect oil_spot is located at the left top of the image.
img_02_4405356600_00896.jpg,welding_line,259,2,524,2048,609,The defect welding_line is located at the center of the image.
img_02_4405356600_00896.jpg,punching_hole,258,2007,698,2048,762,The defect punching_hole is located at the right bottom of the image.
img_02_4405356600_00896.jpg,oil_spot,262,230,390,800,530,The defect oil_spot is located at the left of the image.
img_03_436153300_01008.jpg,welding_line,259,17,529,2048,609,The defect welding_line is located at the center of the image.
img_03_436153300_01008.jpg,punching_hole,258,94,704,241,770,The defect punching_hole is located at the left bottom of the image.
img_01_425008500_00793.jpg,water_spot,261,1266,1,1522,152,The defect water_spot is located at the top of the image.
img_01_425008500_00794.jpg,water_spot,261,1089,624,1523,1000,The defect water_spot is located at the bottom of the image.
img_06_4406743300_00045.jpg,silk_spot,263,569,144,1641,875,The defect silk_spot is located at the right of the image.
img_05_4406743300_00423.jpg,silk_spot,263,1043,104,1320,904,The defect silk_spot is located at the center of the image.
img_08_425507600_00361.jpg,oil_spot,262,413,666,479,717,The defect oil_spot is located at the left of the image.
img_08_425507600_00361.jpg,silk_spot,263,1,115,338,877,The defect silk_spot is located at the left of the image.
img_06_425506400_00054.jpg,punching_hole,258,1851,430,1966,486,The defect punching_hole is located at the right of the image.
img_06_425506400_00054.jpg,welding_line,259,24,244,2030,322,The defect welding_line is located at the top of the image.
img_04_425502100_00018.jpg,welding_line,259,13,873,1218,944,The defect welding_line is located at the left bottom of the image.
img_01_425005700_00501.jpg,silk_spot,263,851,42,1252,1000,The defect silk_spot is located at the center of the image.
img_06_436164000_00005.jpg,welding_line,259,18,506,2048,600,The defect welding_line is located at the center of the image.
img_06_436164000_00005.jpg,punching_hole,258,1862,694,1990,768,The defect punching_hole is located at the right bottom of the image.
img_03_424992500_01056.jpg,water_spot,261,114,412,292,615,The defect water_spot is located at the left of the image.
img_02_SIS001491_00280.jpg,silk_spot,263,1438,3,1894,366,The defect silk_spot is located at the right top of the image.
img_01_4403565100_00020.jpg,water_spot,261,815,12,1086,1000,The defect water_spot is located at the center of the image.
img_03_425503100_00066.jpg,inclusion,264,1326,742,1564,921,The defect inclusion is located at the right bottom of the image.
img_01_425506600_00018.jpg,welding_line,259,1375,609,2045,648,The defect welding_line is located at the right of the image.
img_01_425241500_01136.jpg,water_spot,261,941,52,1402,627,The defect water_spot is located at the top of the image.
img_01_425005700_00381.jpg,silk_spot,263,908,80,1276,952,The defect silk_spot is located at the center of the image.
img_06_3403333800_00715.jpg,punching_hole,258,1841,593,1944,653,The defect punching_hole is located at the right of the image.
img_06_3403333800_00715.jpg,welding_line,259,10,395,2040,493,The defect welding_line is located at the center of the image.
img_03_425501800_01202.jpg,inclusion,264,1554,30,1628,98,The defect inclusion is located at the right top of the image.
img_03_425501800_01202.jpg,inclusion,264,1440,162,1515,219,The defect inclusion is located at the top of the image.
img_01_425005700_00191.jpg,silk_spot,263,997,12,1564,916,The defect silk_spot is located at the right of the image.
img_01_425005700_00404.jpg,silk_spot,263,818,47,1413,996,The defect silk_spot is located at the center of the image.
img_07_4406743300_00060.jpg,silk_spot,263,838,37,1978,938,The defect silk_spot is located at the right of the image.
img_07_4406645900_00747.jpg,silk_spot,263,1783,111,1919,478,The defect silk_spot is located at the right top of the image.
img_07_4406645900_00747.jpg,silk_spot,263,1825,775,1916,987,The defect silk_spot is located at the right bottom of the image.
img_06_4406645900_00291.jpg,silk_spot,263,1722,112,2033,335,The defect silk_spot is located at the right top of the image.
img_06_4406645900_00291.jpg,silk_spot,263,1728,703,1967,953,The defect silk_spot is located at the right bottom of the image.
img_03_425501800_01136.jpg,inclusion,264,1540,252,1628,329,The defect inclusion is located at the right of the image.
img_03_425501800_01136.jpg,inclusion,264,1433,327,1540,403,The defect inclusion is located at the right of the image.
img_03_SIS001540_00771.jpg,water_spot,261,300,24,610,953,The defect water_spot is located at the left of the image.
img_01_425005700_00175.jpg,silk_spot,263,1018,25,1353,765,The defect silk_spot is located at the center of the image.
img_01_424825700_00001.jpg,crescent_gap,260,1199,774,1391,1000,The defect crescent_gap is located at the bottom of the image.
img_01_425006200_01173.jpg,crescent_gap,260,475,219,783,822,The defect crescent_gap is located at the left of the image.
img_02_4406562900_00698.jpg,water_spot,261,604,12,928,843,The defect water_spot is located at the center of the image.
img_03_4406425000_00001.jpg,punching_hole,258,67,575,181,634,The defect punching_hole is located at the left of the image.
img_03_4406425000_00001.jpg,welding_line,259,10,387,2034,457,The defect welding_line is located at the center of the image.
img_03_4406425000_00001.jpg,silk_spot,263,359,482,1284,987,The defect silk_spot is located at the left bottom of the image.
img_03_4406425000_00001.jpg,oil_spot,262,1897,767,2024,913,The defect oil_spot is located at the right bottom of the image.
img_04_425609500_00001.jpg,welding_line,259,10,732,1223,844,The defect welding_line is located at the left bottom of the image.
img_04_425609500_00001.jpg,crescent_gap,260,1076,440,1424,1000,The defect crescent_gap is located at the bottom of the image.
img_08_4406743300_00429.jpg,silk_spot,263,666,362,913,657,The defect silk_spot is located at the center of the image.
img_02_4402116700_00002.jpg,crease,266,4,511,942,570,The defect crease is located at the left of the image.
img_04_425505400_00017.jpg,welding_line,259,3,766,669,845,The defect welding_line is located at the left bottom of the image.
img_04_425505400_00017.jpg,crescent_gap,260,530,535,876,998,The defect crescent_gap is located at the bottom of the image.
img_07_4406645900_00687.jpg,silk_spot,263,1790,297,1921,943,The defect silk_spot is located at the right bottom of the image.
img_07_4406645900_00830.jpg,silk_spot,263,1762,23,1919,165,The defect silk_spot is located at the right top of the image.
img_04_425392100_00023.jpg,inclusion,264,1077,250,1305,421,The defect inclusion is located at the center of the image.
img_04_425392100_00023.jpg,silk_spot,263,134,74,1010,889,The defect silk_spot is located at the left of the image.
img_07_4406645900_00560.jpg,silk_spot,263,1749,53,1922,306,The defect silk_spot is located at the right top of the image.
img_07_425390900_00083.jpg,oil_spot,262,1538,216,1635,299,The defect oil_spot is located at the right top of the image.
img_07_425390900_00083.jpg,oil_spot,262,1557,523,1713,592,The defect oil_spot is located at the right of the image.
img_07_425390900_00083.jpg,oil_spot,262,1536,601,1631,655,The defect oil_spot is located at the right of the image.
img_07_425390900_00083.jpg,oil_spot,262,1576,740,1654,799,The defect oil_spot is located at the right bottom of the image.
img_07_425390900_00083.jpg,oil_spot,262,1571,858,1686,961,The defect oil_spot is located at the right bottom of the image.
img_02_4402329000_00001.jpg,rolled_pit,265,1099,1,1622,183,The defect rolled_pit is located at the right top of the image.
img_02_4402329000_00001.jpg,rolled_pit,265,77,1,371,206,The defect rolled_pit is located at the left top of the image.
img_02_4402329000_00001.jpg,rolled_pit,265,1923,7,2048,173,The defect rolled_pit is located at the right top of the image.
img_02_436153600_00691.jpg,silk_spot,263,610,93,1200,975,The defect silk_spot is located at the center of the image.
img_07_425390900_00111.jpg,oil_spot,262,1520,481,1646,575,The defect oil_spot is located at the right of the image.
img_07_425390900_00111.jpg,oil_spot,262,1617,830,1712,953,The defect oil_spot is located at the right bottom of the image.
img_07_425390900_00111.jpg,oil_spot,262,1593,91,1688,145,The defect oil_spot is located at the right top of the image.
img_07_425390900_00111.jpg,oil_spot,262,1620,236,1677,287,The defect oil_spot is located at the right top of the image.
img_04_425382400_00001.jpg,welding_line,259,5,244,1367,327,The defect welding_line is located at the left top of the image.
img_01_4406743300_00935.jpg,water_spot,261,1025,561,1149,947,The defect water_spot is located at the bottom of the image.
img_01_4406743300_00935.jpg,water_spot,261,1049,4,1143,253,The defect water_spot is located at the top of the image.
img_01_4406743300_00935.jpg,silk_spot,263,1173,89,1323,834,The defect silk_spot is located at the center of the image.
img_01_425008500_00874.jpg,crescent_gap,260,720,342,1026,922,The defect crescent_gap is located at the bottom of the image.
img_01_425008500_00874.jpg,welding_line,259,1061,621,2048,698,The defect welding_line is located at the right of the image.
img_02_425507200_01515.jpg,oil_spot,262,425,548,472,616,The defect oil_spot is located at the left of the image.
img_02_425507200_01515.jpg,oil_spot,262,432,330,471,387,The defect oil_spot is located at the left of the image.
img_02_425507200_01515.jpg,oil_spot,262,432,2,478,162,The defect oil_spot is located at the left top of the image.
img_06_425502300_01403.jpg,oil_spot,262,171,69,288,148,The defect oil_spot is located at the left top of the image.
img_06_425502300_01403.jpg,oil_spot,262,168,244,285,332,The defect oil_spot is located at the left top of the image.
img_06_425502300_01403.jpg,oil_spot,262,174,464,299,562,The defect oil_spot is located at the left of the image.
img_06_425502300_01403.jpg,oil_spot,262,174,651,297,734,The defect oil_spot is located at the left of the image.
img_06_425502300_01403.jpg,oil_spot,262,160,833,293,904,The defect oil_spot is located at the left bottom of the image.
img_04_425506300_00019.jpg,welding_line,259,12,876,859,955,The defect welding_line is located at the left bottom of the image.
img_03_436164700_00001.jpg,welding_line,259,3,798,2048,865,The defect welding_line is located at the bottom of the image.
img_03_436164700_00001.jpg,punching_hole,258,85,973,200,1000,The defect punching_hole is located at the left bottom of the image.
img_06_425502300_01401.jpg,oil_spot,262,175,183,289,247,The defect oil_spot is located at the left top of the image.
img_06_425502300_01401.jpg,oil_spot,262,168,357,291,442,The defect oil_spot is located at the left of the image.
img_06_425502300_01401.jpg,oil_spot,262,172,541,293,640,The defect oil_spot is located at the left of the image.
img_06_4402541100_00001.jpg,welding_line,259,26,744,2048,817,The defect welding_line is located at the bottom of the image.
img_06_4402541100_00001.jpg,punching_hole,258,1849,914,1979,993,The defect punching_hole is located at the right bottom of the image.
img_05_4406743300_00467.jpg,silk_spot,263,1015,75,1267,952,The defect silk_spot is located at the center of the image.
img_01_425005700_00362.jpg,silk_spot,263,951,50,1430,811,The defect silk_spot is located at the center of the image.
img_06_427199900_00007.jpg,rolled_pit,265,271,855,459,942,The defect rolled_pit is located at the left bottom of the image.
img_06_425502300_01398.jpg,oil_spot,262,174,647,300,727,The defect oil_spot is located at the left of the image.
img_06_425502300_01398.jpg,oil_spot,262,182,466,282,536,The defect oil_spot is located at the left of the image.
img_01_425005700_00441.jpg,silk_spot,263,866,93,1364,858,The defect silk_spot is located at the center of the image.
img_03_436185500_00212.jpg,water_spot,261,364,81,561,271,The defect water_spot is located at the left top of the image.
img_07_3403335500_00710.jpg,welding_line,259,13,837,2048,938,The defect welding_line is located at the bottom of the image.
img_08_425508200_00359.jpg,inclusion,264,421,171,467,201,The defect inclusion is located at the left top of the image.
img_08_425508200_00359.jpg,inclusion,264,374,203,418,239,The defect inclusion is located at the left top of the image.
img_08_425508200_00359.jpg,inclusion,264,371,266,430,301,The defect inclusion is located at the left of the image.
img_08_425508200_00359.jpg,inclusion,264,425,844,500,903,The defect inclusion is located at the left bottom of the image.
img_08_425508200_00359.jpg,inclusion,264,399,23,428,62,The defect inclusion is located at the left top of the image.
img_08_425508200_00359.jpg,silk_spot,263,3,16,225,966,The defect silk_spot is located at the left of the image.
img_08_425508200_00403.jpg,oil_spot,262,384,27,449,63,The defect oil_spot is located at the left top of the image.
img_08_425508200_00403.jpg,oil_spot,262,362,83,443,144,The defect oil_spot is located at the left top of the image.
img_08_425508200_00403.jpg,oil_spot,262,423,673,489,739,The defect oil_spot is located at the left of the image.
img_08_425508200_00403.jpg,silk_spot,263,1,30,289,921,The defect silk_spot is located at the left of the image.
img_04_425502600_00017.jpg,crescent_gap,260,1069,181,1384,797,The defect crescent_gap is located at the center of the image.
img_04_425502600_00017.jpg,welding_line,259,2,399,1109,465,The defect welding_line is located at the left of the image.
img_03_436184600_00799.jpg,silk_spot,263,1226,71,1531,284,The defect silk_spot is located at the top of the image.
img_03_436184600_00799.jpg,silk_spot,263,903,295,1425,546,The defect silk_spot is located at the center of the image.
img_06_425237000_00670.jpg,inclusion,264,836,27,972,960,The defect inclusion is located at the center of the image.
img_06_425237000_00670.jpg,water_spot,261,1024,75,1335,907,The defect water_spot is located at the center of the image.
img_06_3437011100_01183.jpg,waist_folding,267,1,73,984,719,The defect waist_folding defect is located at the left top of the image.
img_08_425244400_00900.jpg,crescent_gap,260,954,173,1267,744,The defect crescent_gap is located at the top of the image.
img_08_425244400_00900.jpg,welding_line,259,1,430,1043,522,The defect welding_line is located at the left of the image.
img_06_3436786500_00002.jpg,waist_folding,267,1184,101,2022,835,The defect waist_folding defect is located at the right of the image.
img_06_3403397600_01060.jpg,punching_hole,258,1822,111,1933,165,The defect punching_hole is located at the right top of the image.
img_02_425243200_00115.jpg,silk_spot,263,135,80,579,796,The defect silk_spot is located at the left of the image.
img_03_424992300_00216.jpg,water_spot,261,102,435,391,860,The defect water_spot is located at the left bottom of the image.
img_05_4406743300_00401.jpg,silk_spot,263,1061,71,1354,925,The defect silk_spot is located at the center of the image.
img_06_425505900_00054.jpg,punching_hole,258,1861,973,1981,996,The defect punching_hole is located at the right bottom of the image.
img_06_425505900_00054.jpg,welding_line,259,15,776,2040,862,The defect welding_line is located at the bottom of the image.
img_02_4403466900_00011.jpg,oil_spot,262,468,1,642,155,The defect oil_spot is located at the left top of the image.
img_02_4403466900_00011.jpg,oil_spot,262,443,740,613,998,The defect oil_spot is located at the left bottom of the image.
img_04_425505000_00018.jpg,crescent_gap,260,567,491,858,1000,The defect crescent_gap is located at the bottom of the image.
img_04_425505000_00018.jpg,welding_line,259,12,789,694,865,The defect welding_line is located at the left bottom of the image.
img_02_3436788500_00879.jpg,crescent_gap,260,138,344,390,852,The defect crescent_gap is located at the left bottom of the image.
img_02_3436788500_00879.jpg,welding_line,259,351,560,2048,619,The defect welding_line is located at the center of the image.
img_02_4403465900_00043.jpg,oil_spot,262,284,1,464,987,The defect oil_spot is located at the left of the image.
img_03_424992500_01025.jpg,water_spot,261,17,373,212,784,The defect water_spot is located at the left bottom of the image.
img_01_425005700_00410.jpg,silk_spot,263,820,19,1451,747,The defect silk_spot is located at the top of the image.
img_02_425503100_00017.jpg,punching_hole,258,1992,125,2048,177,The defect punching_hole is located at the right top of the image.
img_03_425504800_00018.jpg,punching_hole,258,95,204,202,260,The defect punching_hole is located at the left top of the image.
img_03_425504800_00018.jpg,welding_line,259,5,33,2038,89,The defect welding_line is located at the top of the image.
img_01_425005700_00288.jpg,silk_spot,263,826,1,1366,777,The defect silk_spot is located at the center of the image.
img_06_425505500_00052.jpg,welding_line,259,10,829,2047,918,The defect welding_line is located at the bottom of the image.
img_03_425505100_00017.jpg,punching_hole,258,99,58,210,125,The defect punching_hole is located at the left top of the image.
img_05_4406743300_00424.jpg,silk_spot,263,1069,103,1385,924,The defect silk_spot is located at the center of the image.
img_02_3436816100_00147.jpg,inclusion,264,1423,611,1461,657,The defect inclusion is located at the center of the image.
img_02_425243400_00044.jpg,silk_spot,263,751,147,1346,627,The defect silk_spot is located at the top of the image.
img_02_425507200_01509.jpg,oil_spot,262,417,555,502,637,The defect oil_spot is located at the left of the image.
img_02_425507200_01509.jpg,oil_spot,262,425,348,481,400,The defect oil_spot is located at the left of the image.
img_02_425507200_01509.jpg,oil_spot,262,431,50,474,104,The defect oil_spot is located at the left top of the image.
img_02_425507200_01509.jpg,oil_spot,262,428,805,482,877,The defect oil_spot is located at the left bottom of the image.
img_07_3436814000_00006.jpg,waist_folding,267,281,96,1551,965,The defect waist_folding defect is located at the center of the image.
img_08_4406743300_00392.jpg,silk_spot,263,666,180,899,868,The defect silk_spot is located at the center of the image.
img_02_436153600_00689.jpg,silk_spot,263,582,9,1276,655,The defect silk_spot is located at the top of the image.
img_06_425508300_00930.jpg,inclusion,264,1692,604,1738,637,The defect inclusion is located at the right of the image.
img_06_425508300_00930.jpg,inclusion,264,1651,748,1694,784,The defect inclusion is located at the right bottom of the image.
img_06_425508300_00930.jpg,inclusion,264,1664,806,1695,839,The defect inclusion is located at the right bottom of the image.
img_06_425508300_00930.jpg,inclusion,264,1747,647,1874,831,The defect inclusion is located at the right bottom of the image.
img_06_425508300_00930.jpg,inclusion,264,1834,460,1929,493,The defect inclusion is located at the right of the image.
img_06_425508300_00930.jpg,inclusion,264,1929,138,2042,392,The defect inclusion is located at the right top of the image.
img_01_425244400_00900.jpg,crescent_gap,260,805,448,1024,1000,The defect crescent_gap is located at the bottom of the image.
img_01_425244400_00900.jpg,welding_line,259,1002,732,2048,811,The defect welding_line is located at the right bottom of the image.
img_07_4405376800_00042.jpg,crease,266,999,303,1966,580,The defect crease is located at the right of the image.
img_06_4404612700_01306.jpg,welding_line,259,12,32,2048,109,The defect welding_line is located at the top of the image.
img_08_4406772100_00002.jpg,crescent_gap,260,46,609,294,998,The defect crescent_gap is located at the left bottom of the image.
img_03_425502300_00018.jpg,punching_hole,258,51,684,172,763,The defect punching_hole is located at the left bottom of the image.
img_03_425502300_00018.jpg,welding_line,259,3,520,2038,589,The defect welding_line is located at the center of the image.
img_03_425502300_00018.jpg,silk_spot,263,321,617,2024,965,The defect silk_spot is located at the bottom of the image.
img_06_4406645900_00480.jpg,silk_spot,263,1118,44,1254,240,The defect silk_spot is located at the top of the image.
img_03_4406645900_00454.jpg,silk_spot,263,423,621,846,927,The defect silk_spot is located at the left bottom of the image.
img_07_425637500_00653.jpg,welding_line,259,12,878,2048,955,The defect welding_line is located at the bottom of the image.
img_07_425390900_00110.jpg,oil_spot,262,1617,291,1697,380,The defect oil_spot is located at the right of the image.
img_07_425390900_00110.jpg,oil_spot,262,1557,389,1692,511,The defect oil_spot is located at the right of the image.
img_07_425390900_00110.jpg,oil_spot,262,1617,621,1698,686,The defect oil_spot is located at the right of the image.
img_02_425505400_01038.jpg,silk_spot,263,1079,335,1282,721,The defect silk_spot is located at the center of the image.
img_03_436150300_00317.jpg,silk_spot,263,440,530,643,722,The defect silk_spot is located at the left of the image.
img_07_4406645900_00755.jpg,silk_spot,263,1769,371,1916,673,The defect silk_spot is located at the right of the image.
img_05_4406743300_00482.jpg,silk_spot,263,1026,148,1326,903,The defect silk_spot is located at the center of the image.
img_02_3436813700_00773.jpg,water_spot,261,388,307,730,978,The defect water_spot is located at the left bottom of the image.
img_04_436163100_00006.jpg,oil_spot,262,633,1,820,129,The defect oil_spot is located at the top of the image.
img_04_436163100_00006.jpg,oil_spot,262,1,502,290,622,The defect oil_spot is located at the left of the image.
img_04_436163100_00006.jpg,oil_spot,262,579,487,746,682,The defect oil_spot is located at the center of the image.
img_04_436163100_00006.jpg,oil_spot,262,796,509,899,707,The defect oil_spot is located at the center of the image.
img_04_436163100_00006.jpg,oil_spot,262,811,777,903,864,The defect oil_spot is located at the bottom of the image.
img_04_436163100_00006.jpg,oil_spot,262,792,902,890,998,The defect oil_spot is located at the bottom of the image.
img_04_436163100_00006.jpg,oil_spot,262,14,898,282,994,The defect oil_spot is located at the left bottom of the image.
img_02_425243200_00536.jpg,silk_spot,263,92,116,748,788,The defect silk_spot is located at the left of the image.
img_08_425508200_00364.jpg,inclusion,264,452,78,495,109,The defect inclusion is located at the left top of the image.
img_08_425508200_00364.jpg,inclusion,264,402,135,446,181,The defect inclusion is located at the left top of the image.
img_08_425508200_00364.jpg,inclusion,264,407,258,447,291,The defect inclusion is located at the left of the image.
img_08_425508200_00364.jpg,inclusion,264,370,887,419,960,The defect inclusion is located at the left bottom of the image.
img_08_425508200_00364.jpg,inclusion,264,413,843,466,909,The defect inclusion is located at the left bottom of the image.
img_02_4406783500_00009.jpg,crease,266,1676,60,2048,178,The defect crease is located at the right top of the image.
img_02_4406783500_00009.jpg,crease,266,1620,329,2048,517,The defect crease is located at the right of the image.
img_02_4406783500_00009.jpg,crease,266,1572,665,2048,870,The defect crease is located at the right bottom of the image.
img_02_425646200_00628.jpg,water_spot,261,1181,175,1431,507,The defect water_spot is located at the top of the image.
img_07_3403335100_01063.jpg,welding_line,259,15,611,2048,709,The defect welding_line is located at the center of the image.
img_06_425614600_00435.jpg,waist_folding,267,1112,55,1751,889,The defect waist_folding defect is located at the right of the image.
img_07_3403403900_00809.jpg,welding_line,259,7,658,2048,719,The defect welding_line is located at the center of the image.
img_07_3403403900_00809.jpg,punching_hole,258,1,822,56,892,The defect punching_hole is located at the left bottom of the image.
img_01_3402617700_00001.jpg,crescent_gap,260,1738,806,1948,993,The defect crescent_gap is located at the right bottom of the image.
img_07_4404897500_00875.jpg,welding_line,259,5,658,1992,762,The defect welding_line is located at the bottom of the image.
img_04_425637800_00890.jpg,crescent_gap,260,1194,1,1423,262,The defect crescent_gap is located at the top of the image.
img_07_SIS002353_00788.jpg,waist_folding,267,230,84,1228,921,The defect waist_folding defect is located at the left of the image.
img_04_425614600_00001.jpg,welding_line,259,1,225,900,325,The defect welding_line is located at the left top of the image.
img_07_425390900_00081.jpg,oil_spot,262,1541,268,1627,598,The defect oil_spot is located at the right of the image.
img_07_425390900_00081.jpg,oil_spot,262,1551,1,1690,52,The defect oil_spot is located at the right top of the image.
img_07_425390900_00081.jpg,oil_spot,262,1635,141,1697,195,The defect oil_spot is located at the right top of the image.
img_07_425390900_00081.jpg,oil_spot,262,1608,780,1697,829,The defect oil_spot is located at the right bottom of the image.
img_07_425390900_00081.jpg,oil_spot,262,1544,829,1617,937,The defect oil_spot is located at the right bottom of the image.
img_07_425390900_00081.jpg,oil_spot,262,1547,75,1607,244,The defect oil_spot is located at the right top of the image.
img_03_424826800_00073.jpg,water_spot,261,1217,586,1433,899,The defect water_spot is located at the bottom of the image.
img_06_436164500_01565.jpg,welding_line,259,5,525,2048,621,The defect welding_line is located at the center of the image.
img_06_436164500_01565.jpg,punching_hole,258,1866,707,1997,771,The defect punching_hole is located at the right bottom of the image.
